39|shoulder.L|0.0015628808178007603
144|shoulder.L|0.03732476010918617
146|shoulder.L|0.0402945876121521
147|shoulder.L|0.12977154552936554
333|shoulder.L|0.0875832810997963
334|shoulder.L|0.025679808109998703
335|shoulder.L|5.489960312843323e-05
27|shoulder.R|0.07452435046434402
28|shoulder.R|0.03240500018000603
31|shoulder.R|0.04324662685394287
144|shoulder.R|0.8646262884140015
147|shoulder.R|0.3008400499820709
333|shoulder.R|0.5255077481269836
28|upper_arm.R|0.9675098061561584
29|upper_arm.R|0.9949815273284912
30|upper_arm.R|0.9997714757919312
31|upper_arm.R|0.9567533731460571
32|upper_arm.R|0.07275599241256714
33|upper_arm.R|0.04235297441482544
34|upper_arm.R|0.0005815029144287109
35|upper_arm.R|0.19054192304611206
144|upper_arm.R|0.080563485622406
148|upper_arm.R|0.9973115921020508
149|upper_arm.R|0.9603034257888794
150|upper_arm.R|0.9044288396835327
151|upper_arm.R|0.9994625449180603
152|upper_arm.R|0.9999122619628906
153|upper_arm.R|1.0
154|upper_arm.R|1.0
155|upper_arm.R|1.0
156|upper_arm.R|1.0
157|upper_arm.R|1.0
158|upper_arm.R|1.0
159|upper_arm.R|1.0
160|upper_arm.R|1.0
161|upper_arm.R|0.9929108619689941
162|upper_arm.R|1.0
163|upper_arm.R|1.0
284|upper_arm.R|3.961992479162291e-05
285|upper_arm.R|0.0200614333152771
286|upper_arm.R|0.07787525653839111
287|upper_arm.R|0.006071031093597412
333|upper_arm.R|0.07335778325796127
334|upper_arm.R|0.11403336375951767
335|upper_arm.R|0.8891550302505493
32|forearm.R|0.9272440075874329
33|forearm.R|0.9576470255851746
34|forearm.R|0.9994184970855713
35|forearm.R|0.8094580769538879
68|forearm.R|0.3660542964935303
71|forearm.R|0.11555183678865433
98|forearm.R|0.0041480157524347305
99|forearm.R|0.16822828352451324
100|forearm.R|0.0022085176315158606
103|forearm.R|0.0003232667513657361
104|forearm.R|0.00644221855327487
105|forearm.R|0.01653730869293213
106|forearm.R|1.0
107|forearm.R|1.0
108|forearm.R|1.0
109|forearm.R|1.0
148|forearm.R|0.0026884078979492188
149|forearm.R|0.039696574211120605
150|forearm.R|0.09557116031646729
151|forearm.R|0.0005374550819396973
152|forearm.R|8.7738037109375e-05
193|forearm.R|0.0088172797113657
194|forearm.R|0.08159206807613373
256|forearm.R|1.0
257|forearm.R|1.0
258|forearm.R|1.0
259|forearm.R|1.0
260|forearm.R|1.0
261|forearm.R|1.0
262|forearm.R|1.0
263|forearm.R|1.0
264|forearm.R|1.0
265|forearm.R|1.0
266|forearm.R|1.0
267|forearm.R|1.0
268|forearm.R|1.0
269|forearm.R|1.0
270|forearm.R|1.0
271|forearm.R|1.0
272|forearm.R|1.0
273|forearm.R|1.0
274|forearm.R|1.0
275|forearm.R|1.0
276|forearm.R|1.0
277|forearm.R|1.0
278|forearm.R|1.0
279|forearm.R|1.0
280|forearm.R|1.0
281|forearm.R|1.0
282|forearm.R|1.0
283|forearm.R|1.0
284|forearm.R|0.9999603629112244
285|forearm.R|0.9799385666847229
286|forearm.R|0.9221247434616089
287|forearm.R|0.9939289689064026
288|forearm.R|0.7727528810501099
289|forearm.R|0.07999873161315918
290|forearm.R|0.40459269285202026
291|forearm.R|0.8764968514442444
324|forearm.R|0.010602942667901516
325|forearm.R|0.043804898858070374
326|forearm.R|0.05056554451584816
327|forearm.R|0.29297006130218506
328|forearm.R|0.013771479949355125
329|forearm.R|2.5959387130569667e-05
330|forearm.R|0.0006791551131755114
68|hand.R|0.2757025957107544
71|hand.R|0.8833358287811279
96|hand.R|0.04691597819328308
97|hand.R|0.672711968421936
98|hand.R|0.9956105351448059
99|hand.R|0.414236843585968
100|hand.R|0.8604639768600464
101|hand.R|0.6216973662376404
102|hand.R|0.7324919700622559
103|hand.R|0.9185870885848999
104|hand.R|0.9899302124977112
105|hand.R|0.9834626913070679
193|hand.R|0.3781336545944214
194|hand.R|0.40191906690597534
197|hand.R|0.003758440725505352
198|hand.R|0.0026544579304754734
233|hand.R|0.002211223356425762
234|hand.R|0.02306235209107399
244|hand.R|0.01421935111284256
247|hand.R|0.020808426663279533
288|hand.R|0.22724710404872894
289|hand.R|0.9200012683868408
290|hand.R|0.5954073071479797
291|hand.R|0.12350315600633621
324|hand.R|0.9862368702888489
325|hand.R|0.9535489678382874
326|hand.R|0.7103395462036133
327|hand.R|0.11424729973077774
328|hand.R|0.8657763600349426
329|hand.R|0.6859531402587891
330|hand.R|0.6005614399909973
64|thumb.01.R|0.7702525854110718
65|thumb.01.R|0.09605318307876587
66|thumb.01.R|0.38691848516464233
67|thumb.01.R|0.8788828253746033
68|thumb.01.R|0.35807690024375916
71|thumb.01.R|0.001112335012294352
98|thumb.01.R|0.00016924075316637754
99|thumb.01.R|0.41753479838371277
192|thumb.01.R|0.8857622146606445
193|thumb.01.R|0.45710840821266174
194|thumb.01.R|0.5164888501167297
195|thumb.01.R|1.0
196|thumb.01.R|1.0
197|thumb.01.R|0.8758262395858765
198|thumb.01.R|0.9872327446937561
199|thumb.01.R|1.0
234|thumb.01.R|0.003400574903935194
324|thumb.01.R|0.0007943253731355071
325|thumb.01.R|0.0026461328379809856
326|thumb.01.R|0.23909489810466766
327|thumb.01.R|0.5336059331893921
328|thumb.01.R|0.07468116283416748
60|thumb.02.R|1.0
61|thumb.02.R|1.0
62|thumb.02.R|1.0
63|thumb.02.R|1.0
64|thumb.02.R|0.22974739968776703
65|thumb.02.R|0.9039468169212341
66|thumb.02.R|0.6130815148353577
67|thumb.02.R|0.12111718952655792
172|thumb.02.R|1.0
173|thumb.02.R|1.0
174|thumb.02.R|1.0
175|thumb.02.R|1.0
176|thumb.02.R|1.0
177|thumb.02.R|1.0
178|thumb.02.R|1.0
179|thumb.02.R|1.0
197|thumb.02.R|0.11962932348251343
198|thumb.02.R|0.010112819261848927
68|palm.02.R|0.00016625289572402835
84|palm.02.R|0.1296568363904953
85|palm.02.R|0.7428730726242065
86|palm.02.R|0.8053606152534485
87|palm.02.R|0.1293090581893921
96|palm.02.R|0.00024322015815414488
98|palm.02.R|7.220822590170428e-05
100|palm.02.R|0.04355190321803093
101|palm.02.R|0.026130499318242073
192|palm.02.R|0.11423777043819427
193|palm.02.R|0.1559406816959381
197|palm.02.R|0.0007859934703446925
232|palm.02.R|0.32230788469314575
233|palm.02.R|0.581689178943634
234|palm.02.R|0.973537027835846
235|palm.02.R|1.0
236|palm.02.R|1.0
237|palm.02.R|1.0
238|palm.02.R|1.0
239|palm.02.R|1.0
248|palm.02.R|0.01445090677589178
249|palm.02.R|0.003559708595275879
324|palm.02.R|0.002365861786529422
327|palm.02.R|0.0591767393052578
328|palm.02.R|0.04577099531888962
329|palm.02.R|0.006559728179126978
72|f_middle.01.R|1.0
73|f_middle.01.R|1.0
74|f_middle.01.R|1.0
75|f_middle.01.R|1.0
84|f_middle.01.R|0.8703431487083435
85|f_middle.01.R|0.25712689757347107
86|f_middle.01.R|0.19463936984539032
87|f_middle.01.R|0.8706909418106079
200|f_middle.01.R|1.0
201|f_middle.01.R|1.0
202|f_middle.01.R|1.0
203|f_middle.01.R|1.0
204|f_middle.01.R|1.0
205|f_middle.01.R|1.0
206|f_middle.01.R|1.0
207|f_middle.01.R|1.0
208|f_middle.01.R|1.0
209|f_middle.01.R|1.0
210|f_middle.01.R|0.9999999403953552
211|f_middle.01.R|1.0
88|palm.03.R|0.016252219676971436
91|palm.03.R|0.011478046886622906
92|palm.03.R|8.413526666117832e-05
96|palm.03.R|0.9528408050537109
97|palm.03.R|0.3254373073577881
100|palm.03.R|0.09377560019493103
101|palm.03.R|0.3521721661090851
102|palm.03.R|0.08882375061511993
103|palm.03.R|0.0808866024017334
232|palm.03.R|0.6776921153068542
233|palm.03.R|0.4160996377468109
240|palm.03.R|0.007900207303464413
244|palm.03.R|0.3517490029335022
245|palm.03.R|0.0733027458190918
248|palm.03.R|0.9855490922927856
249|palm.03.R|0.9964402914047241
250|palm.03.R|1.0
251|palm.03.R|0.9746314883232117
252|palm.03.R|0.7304264903068542
253|palm.03.R|1.0
254|palm.03.R|1.0
255|palm.03.R|0.7727522850036621
329|palm.03.R|0.3074611723423004
332|palm.03.R|0.12706005573272705
76|f_ring.01.R|1.0
77|f_ring.01.R|1.0
78|f_ring.01.R|1.0
79|f_ring.01.R|1.0
88|f_ring.01.R|0.9837477803230286
89|f_ring.01.R|1.0
90|f_ring.01.R|1.0
91|f_ring.01.R|0.9776528477668762
180|f_ring.01.R|1.0
181|f_ring.01.R|1.0
182|f_ring.01.R|1.0
183|f_ring.01.R|0.9993703365325928
184|f_ring.01.R|0.9999999403953552
185|f_ring.01.R|1.0
186|f_ring.01.R|1.0
187|f_ring.01.R|0.9999873638153076
188|f_ring.01.R|0.9999999403953552
189|f_ring.01.R|1.0
190|f_ring.01.R|1.0
191|f_ring.01.R|1.0
212|f_ring.01.R|0.05828434228897095
216|f_ring.01.R|0.020020008087158203
220|f_ring.01.R|0.02324843406677246
252|f_ring.01.R|0.26957350969314575
255|f_ring.01.R|0.21304893493652344
92|palm.04.R|0.6175644993782043
93|palm.04.R|0.1417166292667389
94|palm.04.R|0.22414633631706238
95|palm.04.R|0.8597989082336426
97|palm.04.R|0.0018507068743929267
102|palm.04.R|0.17868420481681824
103|palm.04.R|0.00020304563804529607
104|palm.04.R|0.00362762319855392
228|palm.04.R|0.020645737648010254
240|palm.04.R|0.9594700336456299
241|palm.04.R|1.0
242|palm.04.R|1.0
243|palm.04.R|0.9998626708984375
244|palm.04.R|0.6340316534042358
245|palm.04.R|0.9266972541809082
246|palm.04.R|1.0
247|palm.04.R|0.9791916012763977
251|palm.04.R|0.02536851167678833
330|palm.04.R|0.3987593948841095
331|palm.04.R|1.0
332|palm.04.R|0.872939944267273
80|f_pinky.01.R|1.0
81|f_pinky.01.R|1.0
82|f_pinky.01.R|1.0
83|f_pinky.01.R|1.0
91|f_pinky.01.R|0.010869056917726994
92|f_pinky.01.R|0.3823513388633728
93|f_pinky.01.R|0.8582834005355835
94|f_pinky.01.R|0.7758536338806152
95|f_pinky.01.R|0.14020107686519623
183|f_pinky.01.R|0.0006296546780504286
187|f_pinky.01.R|1.2655174941755831e-05
212|f_pinky.01.R|0.941715657711029
213|f_pinky.01.R|1.0
214|f_pinky.01.R|1.0
215|f_pinky.01.R|0.9999999403953552
216|f_pinky.01.R|0.9799799919128418
217|f_pinky.01.R|1.0
218|f_pinky.01.R|1.0
219|f_pinky.01.R|1.0
220|f_pinky.01.R|0.9767515659332275
221|f_pinky.01.R|1.0
222|f_pinky.01.R|1.0
223|f_pinky.01.R|1.0
224|f_pinky.01.R|1.0
225|f_pinky.01.R|1.0
226|f_pinky.01.R|1.0
227|f_pinky.01.R|1.0
228|f_pinky.01.R|0.9793542623519897
229|f_pinky.01.R|1.0
230|f_pinky.01.R|1.0
231|f_pinky.01.R|1.0
240|f_pinky.01.R|0.03262978047132492
243|f_pinky.01.R|0.00013735225365962833
255|f_pinky.01.R|0.014198783785104752
3|pelvis.R|0.028327176347374916
4|pelvis.R|0.998153567314148
5|pelvis.R|1.0
6|pelvis.R|0.9373455047607422
7|pelvis.R|0.9920327663421631
16|pelvis.R|0.15783843398094177
18|pelvis.R|1.0
19|pelvis.R|0.9808691143989563
4|thigh.R|0.0018464326858520508
12|thigh.R|0.3830038905143738
13|thigh.R|0.8962005972862244
14|thigh.R|0.9369181394577026
15|thigh.R|0.4659041166305542
16|thigh.R|0.8421615362167358
19|thigh.R|0.0191308856010437
124|thigh.R|1.0
125|thigh.R|1.0
126|thigh.R|1.0
127|thigh.R|1.0
128|thigh.R|1.0
129|thigh.R|1.0
130|thigh.R|1.0
131|thigh.R|1.0
132|thigh.R|1.0
133|thigh.R|1.0
134|thigh.R|1.0
135|thigh.R|1.0
136|thigh.R|1.0
137|thigh.R|1.0
138|thigh.R|1.0
139|thigh.R|1.0
8|shin.R|0.767949104309082
11|shin.R|0.6975464820861816
12|shin.R|0.6169961094856262
13|shin.R|0.10379938781261444
14|shin.R|0.06308189034461975
15|shin.R|0.5340958833694458
120|shin.R|0.9895666837692261
121|shin.R|1.0
122|shin.R|1.0
123|shin.R|0.9936503767967224
292|shin.R|5.08427619934082e-05
295|shin.R|0.00045377016067504883
300|shin.R|1.0
301|shin.R|1.0
302|shin.R|1.0
303|shin.R|1.0
304|shin.R|1.0
305|shin.R|1.0
306|shin.R|1.0
307|shin.R|1.0
308|shin.R|1.0
309|shin.R|1.0
310|shin.R|1.0
311|shin.R|1.0
312|shin.R|1.0
313|shin.R|1.0
314|shin.R|1.0
315|shin.R|1.0
316|shin.R|1.0
317|shin.R|0.9999999403953552
318|shin.R|1.0
319|shin.R|1.0
320|shin.R|1.0
321|shin.R|1.0
322|shin.R|1.0
323|shin.R|1.0
8|foot.R|0.23205092549324036
9|foot.R|1.0
10|foot.R|1.0
11|foot.R|0.30245351791381836
114|foot.R|1.0
115|foot.R|1.0
116|foot.R|1.0
117|foot.R|1.0
118|foot.R|1.0
119|foot.R|0.9999999403953552
120|foot.R|0.010433303192257881
123|foot.R|0.006349609233438969
292|foot.R|0.9999491572380066
293|foot.R|1.0
294|foot.R|1.0
295|foot.R|0.999546229839325
296|foot.R|1.0
297|foot.R|0.45963358879089355
298|foot.R|0.8766389489173889
299|foot.R|0.5028066039085388
110|toe.R|0.9999999403953552
111|toe.R|1.0
112|toe.R|1.0
113|toe.R|1.0
297|toe.R|0.5403664112091064
298|toe.R|0.12336105108261108
299|toe.R|0.4971933960914612
